model,cm,ds,ms,snr,rate_perfect,rate_model,loss_pct,n
DD_KOOP8,A,3e-08,1,0.0,5.030401171875,5.01380849609375,0.32984796270364136,120000.0
DD_KOOP8,A,3e-08,1,10.0,8.311641861979167,8.307842708333334,0.04570882274429684,120000.0
