model,cm,ds,ms,is_gen,is_U2D,scenario,noise_type,noise_degree,nmse_mean,nmse_std,mse_mean,mse_std,se_mean,se_std,se0_mean,se0_std
MODEL,B,5e-08,3,True,False,TDD,vanilla,0,[0.02825936 0.04763123 0.07748247 0.11669156],[0.01200134 0.02513647 0.05759785 0.08669543],[ 4.6935678  7.9612794 12.749977  20.174755 ],[ 1.3798785  3.173176   6.114288  10.896662 ],[8.288521 8.275285 8.254212 8.221515],[0.2893528  0.3033451  0.31833357 0.3347216 ],[8.310017 8.311025 8.311322 8.311014],[0.28663874 0.29886186 0.31123886 0.32331756]
MODEL,B,5e-08,3,True,False,TDD,vanilla,5,[0.0139833  0.02525651 0.04333093 0.07087985],[0.00580934 0.01271648 0.03014143 0.05059119],[ 2.5923662  4.684584   7.811225  13.24936  ],[0.87815243 2.012257   4.134702   8.007922  ],[8.2987585 8.291226  8.278087  8.255891 ],[0.28758878 0.30095598 0.31490177 0.32982323],[8.310017 8.311025 8.311322 8.311014],[0.28663874 0.29886186 0.31123886 0.32331756]
MODEL,B,5e-08,3,True,False,TDD,vanilla,10,[0.00849667 0.01638241 0.03012346 0.05283694],[0.0037999  0.00983719 0.0249624  0.04317332],[ 1.771381   3.1759264  5.4628515 10.014983 ],[0.70268124 1.5493492  3.2245386  6.7959747 ],[8.30271  8.298025 8.288821 8.271296],[0.28721654 0.30000103 0.3132018  0.32691643],[8.310017 8.311025 8.311322 8.311014],[0.28663874 0.29886186 0.31123886 0.32331756]
MODEL,B,5e-08,3,True,False,TDD,vanilla,15,[0.00611659 0.01152827 0.02210369 0.04140018],[0.00256384 0.00650033 0.01731702 0.03390806],[1.4305121 2.4153256 4.219754  8.209618 ],[0.6504898 1.2872452 2.6702898 6.022516 ],[8.304276 8.301206 8.294027 8.279338],[0.2870241  0.29968005 0.3128519  0.32621288],[8.310017 8.311025 8.311322 8.311014],[0.28663874 0.29886186 0.31123886 0.32331756]
MODEL,B,5e-08,3,True,False,TDD,vanilla,20,[0.0052787  0.00949751 0.01872691 0.03680852],[0.00217024 0.0052553  0.01554712 0.03160515],[1.3378695 2.1264062 3.7488945 7.5461826],[0.6518134 1.1946682 2.5168393 5.7436156],[8.304811 8.302412 8.296052 8.282365],[0.2868875  0.29938602 0.31225118 0.32549638],[8.310017 8.311025 8.311322 8.311014],[0.28663874 0.29886186 0.31123886 0.32331756]
MODEL,B,5e-08,3,True,False,TDD,vanilla,25,[0.00505453 0.00886702 0.01765803 0.03513896],[0.0021086  0.00502569 0.0152075  0.03096273],[1.3244935 2.034998  3.559509  7.229069 ],[0.6618692 1.1767877 2.3963535 5.52354  ],[8.304897 8.302781 8.296754 8.28359 ],[0.28688043 0.29931924 0.3121726  0.32538182],[8.310017 8.311025 8.311322 8.311014],[0.28663874 0.29886186 0.31123886 0.32331756]
