model,cm,ds,ms,is_gen,is_U2D,scenario,noise_type,noise_degree,nmse_mean,nmse_std,mse_mean,mse_std,se_mean,se_std,se0_mean,se0_std
DDK8,A,5e-08,3,True,False,TDD,vanilla,0,[0.0441185  0.05913394 0.07907344 0.10574722],[0.02422093 0.03156504 0.03976921 0.05395089],[ 8.097567 11.107139 15.583277 21.56582 ],[2.8955138 4.078061  6.3192058 9.522791 ],[8.210328  8.2021055 8.189281  8.172658 ],[0.36768278 0.38427272 0.40266693 0.42375612],[8.233838 8.237641 8.241822 8.246357],[0.36562672 0.3805851  0.39700893 0.4147793 ]
DDK8,A,5e-08,6,True,False,TDD,vanilla,0,[0.05877427 0.08933068 0.12584418 0.17059347],[0.02982818 0.05271384 0.07134008 0.10185545],[11.097382 16.335857 23.812143 33.483616],[ 3.6915867  5.976182  10.3885145 17.022846 ],[8.250081 8.231011 8.202982 8.168931],[0.44879705 0.49145475 0.53829724 0.58879274],[8.28204  8.2848   8.287399 8.290143],[0.44220755 0.47809482 0.5148415  0.55173457]
DDK8,A,5e-08,9,True,False,TDD,vanilla,0,[0.08575255 0.14390486 0.1994443  0.25588495],[0.07478221 0.16018511 0.15578538 0.19086863],[12.571373 20.200176 31.18675  43.709606],[ 4.1979933  8.290671  15.113258  24.267454 ],[8.1920185 8.145984  8.088205  8.023839 ],[0.56073946 0.62635046 0.6988628  0.7807176 ],[8.232175 8.218963 8.206256 8.19461 ],[0.5494946  0.6048245  0.66238713 0.7200331 ]
DDK8,A,5e-08,12,True,False,TDD,vanilla,0,[0.0874794  0.1566915  0.22600056 0.33112466],[0.06221666 0.12775177 0.17667061 0.29866698],[14.300021 25.32029  39.403366 59.63379 ],[ 4.8698163 11.242422  21.348686  38.650845 ],[8.121409  8.0744505 8.016323  7.9295373],[0.5824422  0.66533667 0.75680196 0.8570929 ],[8.1713705 8.169162  8.165635  8.1618185],[0.5680532  0.6353437  0.7046337  0.77285534]
DDK8,A,5e-08,15,True,False,TDD,vanilla,0,[0.09965006 0.18033808 0.27144963 0.40908468],[0.07956732 0.14540575 0.23850839 0.35842556],[17.906034 32.447617 52.268787 82.076614],[ 7.6611996 17.571587  37.65308   70.00139  ],[8.168157  8.110481  8.050189  7.9490743],[0.7458951 0.8413235 0.9412263 1.0474707],[8.229278 8.228537 8.234898 8.246084],[0.716445   0.7802941  0.83712816 0.889672  ]
DDK8,A,5e-08,18,True,False,TDD,vanilla,0,[0.14197367 0.29069018 0.41920212 0.620063  ],[0.13664097 0.4953423  0.51667976 0.7392433 ],[18.945019 34.96805  60.209297 95.61212 ],[ 7.100172 17.581747 39.27995  74.30021 ],[8.0893955 8.020222  7.923662  7.76098  ],[0.8632691 0.9589653 1.0819644 1.2529815],[8.165414 8.166351 8.164887 8.15692 ],[0.8150258 0.8670547 0.9366969 1.025056 ]
DDK8,A,5e-08,21,True,False,TDD,vanilla,0,[0.14260238 0.25325385 0.38199928 0.5387791 ],[0.11890166 0.22610523 0.31860787 0.39912224],[ 20.853369  38.629192  63.84459  104.45792 ],[ 9.524134 21.769655 41.708187 79.47033 ],[8.012005  7.9037023 7.7608747 7.5309577],[0.9428703 1.0294486 1.139678  1.2932051],[8.097888  8.0776415 8.057297  8.0439825],[0.8918794  0.9238005  0.95249516 0.97904676]
DDK8,A,5e-08,24,True,False,TDD,vanilla,0,[0.13496953 0.27504784 0.41311797 0.5527552 ],[0.10292705 0.44824457 0.40789753 0.43375805],[ 23.362907  42.634987  77.722595 123.50377 ],[ 10.666399  28.921064  66.57995  100.820015],[8.164735  8.066409  7.8866167 7.6020527],[0.817534  0.9065158 1.0589197 1.3552301],[8.248478 8.227171 8.202078 8.1868  ],[0.7698817  0.82811874 0.88698286 0.9156224 ]
DDK8,A,5e-08,27,True,False,TDD,vanilla,0,[0.1690977  0.30917957 0.54924315 0.7640024 ],[0.15684856 0.2599895  0.8092026  0.7007852 ],[ 24.072466  47.264515  87.78338  139.20526 ],[  9.889673  28.853691  66.50365  114.96061 ],[7.973093  7.853772  7.6506453 7.294263 ],[0.86848325 0.9698316  1.1105802  1.3869847 ],[8.073305 8.057036 8.035699 8.017298],[0.81447893 0.87702554 0.95565355 1.0139018 ]
DDK8,A,5e-08,33,True,False,TDD,vanilla,0,[0.24259242 0.44903553 0.6756932  0.8063905 ],[0.26766783 0.57788736 0.65204513 0.5438127 ],[ 31.535019  65.99741  126.870605 184.76402 ],[ 15.779553  47.95716   98.659485 151.55934 ],[8.057191  7.9047594 7.540457  7.134033 ],[1.0334778 1.1779954 1.394265  1.5015783],[8.180847  8.193614  8.203002  8.1704445],[0.9456215  0.95782167 0.92753166 0.9645922 ]
