model,cm,ds,ms,is_gen,is_U2D,scenario,noise_type,noise_degree,nmse_mean,nmse_std,mse_mean,mse_std,se_mean,se_std,se0_mean,se0_std
DDK8,A,3e-08,1,False,False,TDD,vanilla,0,[0.04114892 0.04355744 0.05098664 0.05643969],[0.04161709 0.04246103 0.05139106 0.06309133],[5.925583  6.642691  7.8257604 8.73309  ],[1.7027552 2.7057223 3.5225973 4.149878 ],[8.309589 8.305372 8.299371 8.294302],[0.18989377 0.1943545  0.19945422 0.20522043],[8.330993 8.329849 8.328677 8.327478],[0.19007084 0.19461922 0.19951843 0.20474008]
DDK8,A,3e-08,10,False,False,TDD,vanilla,0,[0.13170132 0.22826917 0.35305682 0.4567606 ],[0.16756885 0.3028535  0.6099119  0.765807  ],[12.94334  22.733171 36.145004 52.92978 ],[ 3.2427669  7.517801  15.042245  28.056694 ],[8.140204  8.089564  8.024245  7.9477067],[0.5778056  0.65923524 0.74436575 0.835834  ],[8.202797 8.202787 8.20477  8.210616],[0.5486622  0.603959   0.65337497 0.69756156]
DDK8,A,3e-08,30,False,False,TDD,vanilla,0,[0.64179426 1.018533   1.2663088  1.3972512 ],[1.8563386 2.6714742 1.6118995 1.4764688],[ 25.99767   60.629303 112.21048  169.83208 ],[  8.798243  44.840622  90.839264 145.20627 ],[7.760481  7.590825  7.339243  6.9615827],[1.0847993 1.1987481 1.318499  1.6113635],[7.9305916 7.937528  7.938669  7.9467754],[0.94080913 0.97129947 1.0151565  1.0446168 ]
DDK8,A,1e-07,1,False,False,TDD,vanilla,0,[0.05345329 0.05663487 0.06352273 0.06902622],[0.03269863 0.03595309 0.04110777 0.0440979 ],[10.892348 11.598468 12.912563 14.174985],[4.5483174 5.4338117 6.4769177 7.4170437],[8.222635 8.219967 8.214924 8.209964],[0.51357776 0.5154314  0.516686   0.5179555 ],[8.262489 8.263346 8.264196 8.265036],[0.5146195  0.5150341  0.5156064  0.51633507]
DDK8,A,1e-07,10,False,False,TDD,vanilla,0,[0.13003188 0.21776442 0.3704969  0.4107112 ],[0.13620397 0.2601564  0.7787927  0.49550495],[20.443748 31.751612 45.26392  61.73701 ],[ 7.634274 12.42473  19.3389   31.641277],[8.04535   7.981872  7.9087267 7.82974  ],[0.6508379  0.7187282  0.7950051  0.86806875],[8.144523 8.146372 8.146507 8.145758],[0.6222944 0.6648694 0.7096781 0.7541992]
DDK8,A,1e-07,30,False,False,TDD,vanilla,0,[0.42035657 0.73704255 1.1370599  1.2087497 ],[1.3507824 1.8671393 1.9256854 1.0238744],[ 38.842384  72.60483  126.99125  175.80045 ],[ 15.486352  50.347687  96.089905 135.72151 ],[7.842724  7.6269403 7.1955786 6.802333 ],[1.1319723 1.2700272 1.6064382 1.5847142],[8.072836  8.0405245 7.9876432 7.931781 ],[0.9680374 1.0242085 1.0625325 1.0865595]
DDK8,A,3e-07,1,False,False,TDD,vanilla,0,[0.03050195 0.03357725 0.03893913 0.04311338],[0.01006011 0.01335397 0.0170726  0.01979353],[ 7.1892676  8.007296   9.337113  10.340442 ],[2.67418   3.6139476 4.5765376 5.3389497],[8.179981  8.177437  8.1728325 8.1694765],[0.35613844 0.35690805 0.35828677 0.35996526],[8.213685 8.214922 8.216152 8.217376],[0.35320455 0.35431996 0.3555505  0.35689354]
DDK8,A,3e-07,10,False,False,TDD,vanilla,0,[0.07869417 0.13016768 0.19095537 0.2644609 ],[0.04670032 0.08360939 0.11712755 0.17567481],[14.496761 24.13372  37.151592 52.850353],[ 4.399487  8.194501 14.928385 25.41458 ],[8.091617  8.040195  7.9731154 7.89815  ],[0.64707017 0.71709603 0.7913071  0.8624737 ],[8.171758 8.174995 8.178912 8.18387 ],[0.61714435 0.66222095 0.70273554 0.73701555]
DDK8,A,3e-07,30,False,False,TDD,vanilla,0,[0.16285507 0.40244806 0.68129396 0.89695257],[0.12801555 0.5682862  0.8797547  1.0384175 ],[ 25.534475  61.539013 112.24038  163.14574 ],[  8.212659  47.69564   93.394005 130.39233 ],[7.878119  7.6917663 7.4029536 7.085316 ],[1.0129313 1.1912796 1.4194444 1.6066607],[8.039328 8.043646 8.03752  8.038265],[0.90889144 0.95316565 1.0154774  1.050955  ]
DDK8,C,3e-08,1,False,False,TDD,vanilla,0,[0.06394561 0.069666   0.0848425  0.09237924],[0.05764176 0.06127731 0.08456242 0.08144679],[6.5482225 7.4162474 8.791281  9.993962 ],[1.3119855 2.0195622 2.6838272 3.2701445],[8.295283  8.292141  8.286973  8.2824135],[0.13251473 0.13587333 0.13979883 0.1437923 ],[8.320241 8.321053 8.321877 8.322711],[0.1314964  0.13392694 0.13672413 0.13986447]
