model,cm,ds,ms,is_gen,is_U2D,scenario,noise_type,noise_degree,nmse_mean,nmse_std,mse_mean,mse_std,se_mean,se_std,se0_mean,se0_std
DFTGRID,A,3e-08,1,False,False,TDD,vanilla,0,[1.1301023 1.2551205 1.3915    1.5340483],[0.8513972  0.89507437 0.9679587  1.0596727 ],[196.34528 235.03207 277.06754 319.12747],[ 86.685555 122.9254   163.76772  205.11798 ],[7.666429  7.7142315 7.778061  7.834885 ],[0.30170318 0.2612073  0.22629297 0.21272671],[8.330993 8.329849 8.328677 8.327478],[0.19007082 0.19461927 0.19951841 0.20474008]
DFTGRID,A,3e-08,10,False,False,TDD,vanilla,0,[3.1725664 4.1880336 5.07509   5.0027556],[4.1967998 6.0659747 9.024979  6.1360345],[302.13608 394.78394 495.46622 593.37683],[106.95806 151.85352 202.38168 253.26186],[6.470298 6.479673 6.603106 6.661752],[1.3833932 1.2214295 1.1618271 1.2447727],[8.202798 8.202787 8.20477  8.210616],[0.5486621  0.603959   0.65337497 0.69756156]
DFTGRID,A,3e-08,30,False,False,TDD,vanilla,0,[6.825346  7.5198836 7.8928204 8.122701 ],[15.533593 14.131078 14.241201 11.305253],[336.1942  446.32477 553.13556 640.53674],[134.51112 213.25476 290.80246 340.00037],[6.144459  6.1552577 6.2248735 6.381633 ],[1.5510854 1.4150826 1.4151261 1.3971092],[7.9305906 7.937528  7.938669  7.9467754],[0.9408091 0.9712995 1.0151565 1.0446168]
DFTGRID,A,1e-07,1,False,False,TDD,vanilla,0,[1.017265  1.1169705 1.225234  1.3362378],[0.65478873 0.7104177  0.7733261  0.8645876 ],[179.3093  208.27965 239.57512 270.51663],[ 90.81778 123.59793 160.5453  198.25462],[7.627005  7.6650004 7.713498  7.757423 ],[0.615887  0.5838537 0.5542743 0.535433 ],[8.262489 8.263346 8.264196 8.265036],[0.51461947 0.51503414 0.5156064  0.5163352 ]
DFTGRID,A,1e-07,10,False,False,TDD,vanilla,0,[2.3735452 3.190939  4.0292735 4.344257 ],[2.4991505 4.044984  6.1414886 4.9248013],[319.4404  413.7808  514.53687 612.0489 ],[130.6399  184.36375 242.88556 297.8131 ],[6.4539647 6.4833455 6.5571    6.62217  ],[1.3075538 1.234731  1.2799002 1.3442461],[8.144523 8.146372 8.146507 8.145758],[0.6222945 0.6648693 0.7096782 0.7541992]
DFTGRID,A,1e-07,30,False,False,TDD,vanilla,0,[4.2076354 5.26352   7.8752446 7.333913 ],[13.938223 10.780563 24.74053  16.545105],[356.9945  457.11478 549.3668  605.3767 ],[146.01888 203.58447 250.51773 285.74872],[6.3538914 6.2333527 6.0745506 6.004865 ],[1.6730419 1.5955759 1.5869844 1.5112286],[8.072836  8.0405245 7.9876432 7.931781 ],[0.9680374 1.0242084 1.0625325 1.0865597]
DFTGRID,A,3e-07,1,False,False,TDD,vanilla,0,[0.7866428  0.90745664 1.038755   1.167794  ],[0.2980273  0.40151805 0.52267843 0.64390063],[192.7518  230.32379 271.06827 311.48532],[ 93.09411 130.72604 172.47882 214.61494],[7.5023885 7.5488806 7.611197  7.6708183],[0.4381673  0.41963163 0.40314782 0.39806846],[8.213686 8.214922 8.216152 8.217375],[0.35320455 0.35431987 0.35555044 0.3568935 ]
DFTGRID,A,3e-07,10,False,False,TDD,vanilla,0,[1.7046783 2.2381408 2.6949422 3.2413077],[1.3628856 2.0945675 2.364445  2.968653 ],[306.20145 399.18802 501.7969  604.7854 ],[105.798584 153.51     207.92784  264.7103  ],[6.386587  6.3255877 6.3881135 6.5013084],[1.3087064 1.153197  1.1164844 1.1792265],[8.171758 8.174995 8.178912 8.183869],[0.6171444 0.6622209 0.7027356 0.7370156]
DFTGRID,A,3e-07,30,False,False,TDD,vanilla,0,[2.142859  2.7662432 3.4931889 4.0827174],[2.1326637 2.9307945 3.9931915 4.8462963],[337.25308 441.0995  546.02234 638.5783 ],[128.12715 188.6253  252.97723 310.91742],[6.198379  6.1369715 6.1822233 6.266394 ],[1.4897982 1.3798369 1.3959259 1.4515948],[8.039328 8.043646 8.03752  8.038265],[0.9088916  0.95316577 1.0154774  1.050955  ]
DFTGRID,C,3e-08,1,False,False,TDD,vanilla,0,[1.5704023 1.7348744 1.9048297 2.0825455],[0.95548856 1.0646708  1.1660405  1.3083913 ],[195.18213 233.81789 275.56104 317.03397],[ 66.9848   96.87753 130.0892  163.78484],[7.623594  7.6503935 7.698291  7.745521 ],[0.24114951 0.21269351 0.1862963  0.18102697],[8.320241 8.321053 8.321877 8.322711],[0.13149638 0.1339269  0.13672419 0.13986447]
