model,cm,ds,ms,is_gen,is_U2D,scenario,noise_type,noise_degree,nmse_mean,nmse_std,mse_mean,mse_std,se_mean,se_std,se0_mean,se0_std
DDK8,B,5e-08,3,True,False,TDD,vanilla,0,[0.0511101  0.07532721 0.10907707 0.15041336],[0.02294083 0.03663385 0.05622883 0.0781737 ],[ 8.583301 12.539913 18.527817 26.634626],[ 2.4436991  4.8402743  8.878815  14.859168 ],[8.271404 8.255105 8.229929 8.194271],[0.28979698 0.3037888  0.31902984 0.33638358],[8.310018 8.311025 8.311322 8.311014],[0.2866387  0.29886192 0.3112389  0.32331753]
DDK8,B,5e-08,6,True,False,TDD,vanilla,0,[0.08215541 0.15201189 0.23507485 0.33684045],[0.04407171 0.10628463 0.1512979  0.20780319],[12.420924 23.58198  41.36602  65.12104 ],[ 4.5445895 12.812183  27.33093   45.855312 ],[8.138576 8.081302 7.980757 7.821547],[0.40670916 0.436862   0.5030632  0.6359017 ],[8.200852 8.201835 8.201868 8.201473],[0.3916575  0.3997785  0.4085088  0.41598982]
DDK8,B,5e-08,9,True,False,TDD,vanilla,0,[0.10120852 0.2153571  0.35545462 0.5131262 ],[0.06268395 0.16047454 0.24274541 0.36611053],[ 16.656988  38.68363   71.8034   109.6938  ],[ 7.0580535 26.61285   55.27564   81.77088  ],[8.169902  8.064472  7.862289  7.5326147],[0.4609386 0.5156686 0.6688174 1.0217152],[8.251503 8.261046 8.269067 8.268886],[0.43901262 0.44828576 0.46303815 0.48474985]
DDK8,B,5e-08,12,True,False,TDD,vanilla,0,[0.14011012 0.3150994  0.49906644 0.6278691 ],[0.08401    0.22388007 0.3009261  0.3014986 ],[ 21.890503  55.62577  101.396454 144.794   ],[10.896641 37.16836  67.839005 91.234764],[8.052857  7.855044  7.454124  7.0047674],[0.45899075 0.59542197 0.99967927 1.3420049 ],[8.1689005 8.177474  8.178661  8.1839   ],[0.42534238 0.45664805 0.49680933 0.52424616]
DDK8,B,5e-08,15,True,False,TDD,vanilla,0,[0.1756934  0.39466536 0.59812635 0.72990173],[0.14296128 0.28582472 0.34689322 0.3268672 ],[ 30.688288  83.694275 144.42303  193.97406 ],[ 17.629734  59.96959   97.11435  121.042595],[8.1521845 7.8048577 7.198859  6.650058 ],[0.58612025 0.86636275 1.3634784  1.5507894 ],[8.301512 8.301376 8.2951   8.286509],[0.51885885 0.5244441  0.5284308  0.55424315]
DDK8,B,5e-08,18,True,False,TDD,vanilla,0,[0.26006517 0.6068112  0.83004165 0.952008  ],[0.16479778 0.37360165 0.41310441 0.33396563],[ 47.394745 129.24011  198.52873  251.15742 ],[ 32.40486  96.04216 129.77861 151.89499],[7.878287  7.1506405 6.406225  5.8630238],[0.6340243 1.2173668 1.5346148 1.5758069],[8.143848 8.165355 8.190139 8.226463],[0.55700666 0.5532856  0.58807176 0.6425339 ]
DDK8,B,5e-08,21,True,False,TDD,vanilla,0,[0.30251658 0.6679317  0.916016   0.97692865],[0.23145242 0.39204466 0.470685   0.32052064],[ 56.15932 145.17311 208.1338  248.30286],[ 43.744797 101.900635 119.54352  125.18894 ],[7.781579  6.9176393 6.0267305 5.5298686],[0.7256179 1.3858514 1.7075144 1.6676627],[8.123272 8.136701 8.135805 8.151181],[0.5637357  0.5555875  0.58310056 0.62311316]
DDK8,B,5e-08,24,True,False,TDD,vanilla,0,[0.33621526 0.674684   0.8667464  0.9714558 ],[0.2969217  0.44193575 0.40774715 0.32118574],[ 65.27238 160.10527 220.07462 264.8499 ],[ 56.736916 124.25297  135.93471  144.40121 ],[7.9110847 7.0439024 6.2582207 5.7933865],[0.7168303 1.3383126 1.7066772 1.6077125],[8.27013  8.258452 8.255481 8.262504],[0.5118271  0.5137656  0.52345896 0.57083213]
DDK8,B,5e-08,27,True,False,TDD,vanilla,0,[0.37165374 0.72627604 0.91074884 1.0140064 ],[0.2441078  0.36258882 0.36409193 0.3137752 ],[ 69.06779 163.47546 222.8002  257.7733 ],[ 55.731415 109.37841  126.839294 126.92016 ],[7.7565236 6.7238493 5.9684715 5.3827376],[0.7248228 1.4883434 1.6067747 1.5720252],[8.164666 8.149782 8.144776 8.15001 ],[0.5907433  0.6523984  0.6741813  0.66140956]
DDK8,B,5e-08,33,True,False,TDD,vanilla,0,[0.5940436 1.007598  1.2011986 1.3296546],[0.46330434 0.5806193  0.6116513  0.7065787 ],[113.43314 214.19734 277.23447 300.46173],[ 89.08616 140.71541 146.99544 138.54904],[7.529749  6.4813204 5.7766833 5.266224 ],[1.0631229 1.5832447 1.5500336 1.6406429],[8.244222 8.21752  8.208188 8.190938],[0.59182024 0.6487663  0.6651303  0.6921988 ]
DDK8,B,5e-08,36,True,False,TDD,vanilla,0,[0.83703667 1.1793929  1.3437586  1.3424368 ],[0.6710972  0.76669496 0.65041614 0.44596568],[159.00845 251.63602 301.72937 326.44617],[112.73394 132.99313 134.22133 135.58786],[7.1950865 5.93825   5.267424  4.7711816],[1.2737088 1.7394314 1.650647  1.5322815],[8.266979 8.223077 8.203336 8.203679],[0.63908565 0.639546   0.6131122  0.6540083 ]
DDK8,B,5e-08,42,True,False,TDD,vanilla,0,[0.8973073 1.1728698 1.2697846 1.2479976],[0.6022734  0.541567   0.5319665  0.40149283],[172.25887 271.93488 322.69537 340.68207],[137.05061 166.33046 170.63461 153.19173],[6.7737827 5.820895  5.290039  4.7242446],[1.5351952 1.6208926 1.4235936 1.3786701],[8.1687   8.187472 8.230034 8.259732],[0.55716753 0.59658355 0.62573683 0.63968205]
DDK8,B,2e-07,3,True,False,TDD,vanilla,0,[0.05422655 0.07373257 0.09999729 0.13310607],[0.01707756 0.0288274  0.04501836 0.06645272],[12.138695 16.320633 22.223597 30.027485],[ 3.6428468  6.2484    10.287649  16.116266 ],[8.07735   8.058495  8.031742  7.9946337],[0.40716198 0.4159809  0.4273039  0.4420301 ],[8.140387 8.142667 8.144901 8.14683 ],[0.40203154 0.40776485 0.4140067  0.42071092]
DDK8,B,2e-07,6,True,False,TDD,vanilla,0,[0.07755546 0.13080744 0.20526041 0.29673213],[0.02803405 0.06164958 0.10790759 0.15991218],[18.16524  30.540722 49.019405 73.15863 ],[ 5.572556 12.803947 24.945307 39.874413],[8.109106  8.047866  7.9501777 7.8044376],[0.38717484 0.4149962  0.46771985 0.55995446],[8.200198 8.203735 8.207058 8.210534],[0.37354085 0.38056552 0.38964164 0.39972013]
DDK8,B,2e-07,9,True,False,TDD,vanilla,0,[0.09620554 0.18832153 0.31570414 0.45208022],[0.02705442 0.07428465 0.14293665 0.20484754],[ 23.37295   46.90569   81.69488  121.347305],[ 8.609471 25.148605 50.968235 77.00168 ],[8.101765 7.981591 7.776814 7.4768  ],[0.4127881  0.4216658  0.472113   0.61538625],[8.216351 8.215251 8.214624 8.214304],[0.40763524 0.41026488 0.41645426 0.42503932]
DDK8,B,2e-07,12,True,False,TDD,vanilla,0,[0.13732697 0.29357615 0.47028342 0.6080013 ],[0.06527433 0.1753627  0.26620525 0.28315714],[ 29.264534  64.21394  108.507835 148.32472 ],[11.590455 35.613056 62.531208 78.97241 ],[7.950938  7.6906023 7.2290773 6.768742 ],[0.4936383  0.68129015 1.1034926  1.3881071 ],[8.120098  8.1142645 8.112743  8.113856 ],[0.43833026 0.45556214 0.4728695  0.49387437]
DDK8,B,2e-07,15,True,False,TDD,vanilla,0,[0.1609602  0.34537217 0.5316695  0.66651535],[0.07876686 0.20177662 0.25376505 0.24118307],[ 36.516083  83.89969  141.56317  189.65062 ],[ 16.060785  51.32885   83.12087  100.94462 ],[8.001224 7.687434 7.176616 6.676843],[0.5407749  0.73768836 1.1089842  1.365239  ],[8.197627 8.204033 8.217084 8.230653],[0.4852605  0.50316983 0.5246719  0.54396856]
DDK8,B,2e-07,18,True,False,TDD,vanilla,0,[0.19494954 0.41652724 0.6090465  0.73856115],[0.11042064 0.25914    0.2981035  0.26868275],[ 43.52248 100.49293 156.506   201.21649],[ 26.666227  74.15433   96.701904 104.200294],[7.928288  7.496819  6.929186  6.4404826],[0.54739916 0.8865182  1.2784158  1.4579595 ],[8.1638975 8.175692  8.188434  8.202104 ],[0.48944053 0.50745434 0.51854205 0.52203894]
DDK8,B,2e-07,21,True,False,TDD,vanilla,0,[0.26036975 0.5653033  0.76763326 0.8963283 ],[0.15300676 0.30773473 0.34121683 0.33807755],[ 62.69406 144.35841 199.59149 237.11983],[37.924515 85.771904 95.956604 98.422905],[7.843262  7.098032  6.3032656 5.800662 ],[0.5374975 1.0130241 1.3960321 1.3429254],[8.188612 8.176667 8.144227 8.140654],[0.44568118 0.44044286 0.45722884 0.47989476]
DDK8,B,2e-07,24,True,False,TDD,vanilla,0,[0.30095977 0.61113346 0.8084935  0.9049919 ],[0.2093251  0.35608813 0.35337216 0.28382114],[ 68.38655 148.33348 206.23355 252.54619],[ 45.96641   86.39779   94.52001  110.256775],[7.7082343 6.8477387 6.189665  5.706209 ],[0.71863455 1.3753843  1.6010046  1.5928872 ],[8.138821 8.121225 8.131564 8.179232],[0.5049219 0.5401906 0.5545749 0.5767097]
