family,checkpoint_sha256,seed,sample_id,cm,ds,ms,val_index,antenna,rel_A_fp64,rel_B_fp64,rel_full_fp64,g1,g2,precision
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0900_ant00,A,3e-08,1,900,0,2.488393629e-15,4.542046033e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0900_ant01,A,3e-08,1,900,1,2.401876653e-15,4.02828187e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0900_ant02,A,3e-08,1,900,2,2.424081614e-15,2.799885036e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0900_ant03,A,3e-08,1,900,3,2.525738956e-15,4.774493634e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0900_ant04,A,3e-08,1,900,4,2.253717771e-15,5.751096777e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0900_ant05,A,3e-08,1,900,5,2.156397968e-15,3.261761991e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0900_ant06,A,3e-08,1,900,6,2.338598333e-15,2.77088967e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0900_ant07,A,3e-08,1,900,7,2.324170803e-15,3.412880801e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0900_ant08,A,3e-08,1,900,8,2.335712104e-15,2.639142518e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0900_ant09,A,3e-08,1,900,9,2.215342474e-15,3.589045498e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0900_ant10,A,3e-08,1,900,10,2.074575382e-15,2.496705852e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0900_ant11,A,3e-08,1,900,11,2.1083697e-15,4.132616718e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0900_ant12,A,3e-08,1,900,12,2.220252712e-15,3.800720908e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0900_ant13,A,3e-08,1,900,13,2.157737757e-15,4.689980572e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0900_ant14,A,3e-08,1,900,14,1.288445628e-15,3.724072924e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0900_ant15,A,3e-08,1,900,15,1.992388298e-15,6.280275284e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0900_ant16,A,3e-08,1,900,16,2.578197449e-15,2.555917076e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0900_ant17,A,3e-08,1,900,17,2.703114272e-15,3.17670444e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0900_ant18,A,3e-08,1,900,18,2.751425903e-15,3.861635439e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0900_ant19,A,3e-08,1,900,19,2.418326078e-15,3.25316963e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0900_ant20,A,3e-08,1,900,20,2.479475765e-15,2.516731171e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0900_ant21,A,3e-08,1,900,21,2.431175526e-15,4.090564589e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0900_ant22,A,3e-08,1,900,22,2.616507046e-15,4.804923543e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0900_ant23,A,3e-08,1,900,23,2.517579411e-15,2.321796173e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0900_ant24,A,3e-08,1,900,24,2.563134978e-15,2.304993537e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0900_ant25,A,3e-08,1,900,25,2.45077638e-15,4.212701284e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0900_ant26,A,3e-08,1,900,26,2.625324831e-15,5.545259383e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0900_ant27,A,3e-08,1,900,27,2.488310705e-15,4.488666699e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0900_ant28,A,3e-08,1,900,28,2.306041432e-15,4.39863362e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0900_ant29,A,3e-08,1,900,29,2.335682657e-15,2.926557586e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0900_ant30,A,3e-08,1,900,30,1.891637414e-15,2.666763706e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0900_ant31,A,3e-08,1,900,31,1.891241971e-15,2.176380905e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0910_ant00,A,3e-08,1,910,0,2.557791974e-15,5.205101447e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0910_ant01,A,3e-08,1,910,1,2.280947745e-15,4.692811627e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0910_ant02,A,3e-08,1,910,2,2.230346425e-15,3.828285431e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0910_ant03,A,3e-08,1,910,3,2.582850413e-15,4.036136213e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0910_ant04,A,3e-08,1,910,4,2.422485432e-15,2.929603886e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0910_ant05,A,3e-08,1,910,5,2.50746984e-15,4.091511594e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0910_ant06,A,3e-08,1,910,6,2.223578415e-15,3.89018156e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0910_ant07,A,3e-08,1,910,7,2.318913792e-15,4.325112834e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0910_ant08,A,3e-08,1,910,8,2.366062995e-15,5.322846393e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0910_ant09,A,3e-08,1,910,9,2.796781641e-15,6.901777434e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0910_ant10,A,3e-08,1,910,10,2.270320497e-15,1.726885832e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0910_ant11,A,3e-08,1,910,11,2.355917696e-15,5.003442948e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0910_ant12,A,3e-08,1,910,12,2.599456173e-15,3.409182079e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0910_ant13,A,3e-08,1,910,13,2.711225569e-15,3.688704259e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0910_ant14,A,3e-08,1,910,14,2.748368416e-15,2.277739165e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0910_ant15,A,3e-08,1,910,15,2.56044494e-15,6.768556468e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0910_ant16,A,3e-08,1,910,16,2.354188708e-15,4.60033915e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0910_ant17,A,3e-08,1,910,17,2.344085271e-15,2.744233449e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0910_ant18,A,3e-08,1,910,18,2.480058275e-15,4.637293441e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0910_ant19,A,3e-08,1,910,19,2.310123204e-15,1.211833585e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0910_ant20,A,3e-08,1,910,20,2.385088089e-15,4.443110165e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0910_ant21,A,3e-08,1,910,21,2.411833886e-15,3.893593341e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0910_ant22,A,3e-08,1,910,22,2.256270694e-15,3.130633719e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0910_ant23,A,3e-08,1,910,23,2.243626468e-15,4.296748045e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0910_ant24,A,3e-08,1,910,24,2.747968894e-15,4.644831724e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0910_ant25,A,3e-08,1,910,25,2.423893185e-15,5.526288843e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0910_ant26,A,3e-08,1,910,26,2.402548191e-15,5.88074273e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0910_ant27,A,3e-08,1,910,27,2.317458983e-15,5.213790478e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0910_ant28,A,3e-08,1,910,28,2.837587621e-15,2.981538354e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0910_ant29,A,3e-08,1,910,29,2.753774228e-15,5.989281324e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0910_ant30,A,3e-08,1,910,30,2.681175113e-15,3.22543773e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0910_ant31,A,3e-08,1,910,31,2.430790972e-15,3.054519004e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0920_ant00,A,3e-08,1,920,0,2.329641204e-15,3.014061389e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0920_ant01,A,3e-08,1,920,1,2.2103839e-15,2.934725849e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0920_ant02,A,3e-08,1,920,2,2.416464643e-15,3.591274886e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0920_ant03,A,3e-08,1,920,3,2.386326901e-15,2.999552327e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0920_ant04,A,3e-08,1,920,4,2.287995601e-15,5.216354927e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0920_ant05,A,3e-08,1,920,5,2.179149492e-15,4.359588567e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0920_ant06,A,3e-08,1,920,6,2.498263021e-15,3.580847936e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0920_ant07,A,3e-08,1,920,7,2.441546628e-15,4.077461682e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0920_ant08,A,3e-08,1,920,8,2.385035242e-15,3.26692947e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0920_ant09,A,3e-08,1,920,9,2.317158351e-15,3.283080816e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0920_ant10,A,3e-08,1,920,10,2.296370024e-15,4.321082854e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0920_ant11,A,3e-08,1,920,11,2.763945216e-15,5.330876548e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0920_ant12,A,3e-08,1,920,12,2.260792563e-15,3.142542212e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0920_ant13,A,3e-08,1,920,13,2.167852764e-15,4.183596845e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0920_ant14,A,3e-08,1,920,14,2.192019342e-15,3.125360608e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0920_ant15,A,3e-08,1,920,15,2.37443262e-15,5.648102214e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0920_ant16,A,3e-08,1,920,16,2.63497585e-15,4.123036892e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0920_ant17,A,3e-08,1,920,17,2.445222023e-15,1.771601969e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0920_ant18,A,3e-08,1,920,18,2.282183142e-15,3.017485232e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0920_ant19,A,3e-08,1,920,19,2.361583163e-15,3.382146134e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0920_ant20,A,3e-08,1,920,20,2.359431834e-15,4.405185648e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0920_ant21,A,3e-08,1,920,21,2.258972858e-15,4.896659466e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0920_ant22,A,3e-08,1,920,22,2.472303338e-15,4.284619163e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0920_ant23,A,3e-08,1,920,23,2.246855896e-15,2.736321272e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0920_ant24,A,3e-08,1,920,24,2.691144834e-15,4.810110032e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0920_ant25,A,3e-08,1,920,25,2.31716611e-15,3.58742412e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0920_ant26,A,3e-08,1,920,26,2.343626683e-15,4.726212936e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0920_ant27,A,3e-08,1,920,27,2.391212552e-15,3.093617407e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0920_ant28,A,3e-08,1,920,28,2.508025649e-15,3.020018475e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0920_ant29,A,3e-08,1,920,29,2.64134446e-15,4.294178999e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0920_ant30,A,3e-08,1,920,30,2.379799449e-15,3.724954506e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0920_ant31,A,3e-08,1,920,31,2.491799369e-15,3.552329977e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0930_ant00,A,3e-08,1,930,0,2.822284642e-15,2.822123833e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0930_ant01,A,3e-08,1,930,1,2.839354201e-15,4.304621434e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0930_ant02,A,3e-08,1,930,2,2.773259573e-15,2.729422133e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0930_ant03,A,3e-08,1,930,3,2.805401284e-15,3.133129163e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0930_ant04,A,3e-08,1,930,4,2.677463382e-15,2.131299887e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0930_ant05,A,3e-08,1,930,5,2.758028257e-15,2.564432112e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0930_ant06,A,3e-08,1,930,6,2.732809678e-15,4.731292614e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0930_ant07,A,3e-08,1,930,7,3.015080375e-15,4.746515009e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0930_ant08,A,3e-08,1,930,8,2.516752853e-15,5.058821513e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0930_ant09,A,3e-08,1,930,9,2.711717142e-15,3.458773553e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0930_ant10,A,3e-08,1,930,10,2.617838579e-15,4.47342115e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0930_ant11,A,3e-08,1,930,11,2.525071375e-15,3.813058379e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0930_ant12,A,3e-08,1,930,12,2.280321554e-15,3.870301136e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0930_ant13,A,3e-08,1,930,13,2.484485799e-15,4.039193025e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds030_ms001_vidx0930_ant14,A,3e-08,1,930,14,2.550764914e-15,3.132058646e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
